venueId,sectionName,dishId,dishName,description,price
4ab995d3f964a520f47f20e3,"Pizzas",58996073,"The Works","Tomato sauce, cheese, pepperoni, mushroom, sausage, onion, bell pepper, and herbs",17.00
4ab995d3f964a520f47f20e3,"Pizzas",58996074,"Chicken Pesto","Chicken, cheese, sundried tomato, caramelized onion, and pesto sauce",15.00
4ab995d3f964a520f47f20e3,"Pizzas",58996075,"Spicy Calamari","Tomato sauce, cheese, garlic, red pepper, and fresh calamari",17.00
4ab995d3f964a520f47f20e3,"Pizzas",58996076,"Eggplant & Burrata","Grilled eggplant, burrata cheese, tomato sauce, topped with fresh basil",15.00
4ab995d3f964a520f47f20e3,"Pizzas",58996077,"Berri's Original (Pork)","Chicken or shrimp, tomato sauce, cheese, herbs, prosciutto, onion, and arugula",17.00
4ab995d3f964a520f47f20e3,"Pizzas",58996078,"The Original Margherita","Tomato sauce, cheese, sliced tomato, and basil",13.00
4ab995d3f964a520f47f20e3,"Pizzas",58996079,"Meat Lover","Tomato sauce, cheese, pepperoni, italian sausage, and ground beef",16.00
4ab995d3f964a520f47f20e3,"Pizzas",58996080,"Vegetarian","Tomato sauce, cheese, herbs, bell pepper, eggplant, onion, zucchini, mushroom, and olives",14.00
4ab995d3f964a520f47f20e3,"Pizzas",58996081,"Lobster","Lobster blended in pink sauce, cheese, and shrimp",21.00
4ab995d3f964a520f47f20e3,"Pizzas",58996082,"Goat Cheese & Portobello","Portobello mushroom, goat cheese, garlic oil sauce, cheese, and herbs",15.00
4ab995d3f964a520f47f20e3,"Pizzas",58996083,"Calzone","Tomato sauce and cheese for additional toppings (see list below)",9.00
4ab995d3f964a520f47f20e3,"Pizzas",58996084,"Make Your Own Pizza","",13.00
4ab995d3f964a520f47f20e3,"Topping",58996085,"Add One Topping","Onion, black olive, fresh tomato, arugula, mushroom, portobello mushroom, bell pepper, artichoke, eggplant, jalapeño, sundried tomato, pineapple, gorgonzola cheese, feta cheese, goat cheese, blue cheese, fresh basil, ricotta cheese, garlic, spinach, broccoli, capers, zucchini, caramelized onion",1.00
4ab995d3f964a520f47f20e3,"Topping",58996086,"Meat Toppings","Ham, pepperoni, salami, italian sausage, merguez sausage, chorizo, chicken, ground beef, bacon, canadian bacon",2.00
4ab995d3f964a520f47f20e3,"Topping",58996087,"Seafood Toppings","Shrimp, salmon, tuna, clams, calamari, anchovy, mussels, scallops, white fish",3.00
4ab995d3f964a520f47f20e3,"Flatbread",58996088,"Pear & Four Cheese (No Sauce)","Grana padano, provolone, roquefort blue & buffalo mozzarella cheeses with olive oil & sliced green pear",16.00
4ab995d3f964a520f47f20e3,"Flatbread",58996089,"Pancetta & Truffle","Truffle oil, pancetta, parmesan, provolone & fresh mozzarella cheeses with sliced white potato and a balsamic glaze",16.00
4ab995d3f964a520f47f20e3,"Flatbread",58996090,"Pesto Shrimp Scampi","Parmesan & burrata cheese with sautéed shrimp, pesto sauce and cherry tomato",16.00
4ab995d3f964a520f47f20e3,"Flatbread",58996091,"Prociutto Con Uova","Tomato sauce, parmesan, provolone, burrata, prosciutto w/ fried sage & egg over easy",16.00
4ab995d3f964a520f47f20e3,"Flatbread",58996092,"Berri's Flatbread Special","Ask about our special hand tossed flatbread of the day",16.00
4ab995d3f964a520f47f20e3,"Beverages",58996093,"Evian","",6.00
4ab995d3f964a520f47f20e3,"Beverages",58996094,"Fiji","",6.00
4ab995d3f964a520f47f20e3,"Beverages",58996095,"Pellegrino","",6.00
4ab995d3f964a520f47f20e3,"Beverages",58996096,"Perrier","",6.00
4ab995d3f964a520f47f20e3,"Beverages",58996097,"Soft Drinks","",3.00
4ab995d3f964a520f47f20e3,"Beverages",58996098,"Orangina","",4.00
4ab995d3f964a520f47f20e3,"Beverages",58996099,"Jumex","",4.00
4ab995d3f964a520f47f20e3,"Beverages",58996100,"Organic Milk","",4.00
4ab995d3f964a520f47f20e3,"Beverages",58996101,"Iced Tea","",4.00
4ab995d3f964a520f47f20e3,"Beverages",58996102,"Lemonade","",3.00
4ab995d3f964a520f47f20e3,"Beverages",58996103,"Red Bull","",7.00
4ab995d3f964a520f47f20e3,"Beverages",58996104,"Hot Chocolate","",5.00
4ab995d3f964a520f47f20e3,"Beverages",58996105,"Hot Tea","",5.00
4ab995d3f964a520f47f20e3,"Organic Coffee Drinks",58996106,"Coffee","",4.00
4ab995d3f964a520f47f20e3,"Organic Coffee Drinks",58996107,"Americano","",4.00
4ab995d3f964a520f47f20e3,"Organic Coffee Drinks",58996108,"Café Au Lait","",4.00
4ab995d3f964a520f47f20e3,"Organic Coffee Drinks",58996109,"Café Latte","",6.00
4ab995d3f964a520f47f20e3,"Organic Coffee Drinks",58996110,"Machiatto","",5.00
4ab995d3f964a520f47f20e3,"Organic Coffee Drinks",58996111,"Chai Latte","",7.00
4ab995d3f964a520f47f20e3,"Organic Coffee Drinks",58996112,"Mocaccino","",6.00
4ab995d3f964a520f47f20e3,"Organic Coffee Drinks",58996113,"Double Mocaccino","",8.00
4ab995d3f964a520f47f20e3,"Organic Coffee Drinks",58996114,"Cappuccino","",5.00
4ab995d3f964a520f47f20e3,"Organic Coffee Drinks",58996115,"Double Cappuccino","",7.00
4ab995d3f964a520f47f20e3,"Organic Coffee Drinks",58996116,"Espresso","",4.00
4ab995d3f964a520f47f20e3,"Organic Coffee Drinks",58996117,"Double Espresso","",6.00
4ab995d3f964a520f47f20e3,"Berri's Organic Juices",58996118,"Tropicana","Grapefruit, banana, strawberry, and mint",9.00
4ab995d3f964a520f47f20e3,"Berri's Organic Juices",58996119,"Berri's Detox","Green apple, carrot, celery, and avocado",9.00
4ab995d3f964a520f47f20e3,"Berri's Organic Juices",58996120,"The Berri's Green","Kale, spinach, cucumber, celery, and parsley (available unsweetened or sweetened with green apple juice)",9.00
4ab995d3f964a520f47f20e3,"Berri's Organic Juices",58996121,"The Glow","Beets, cucumber, pineapple, apple, and lemon juice",9.00
4ab995d3f964a520f47f20e3,"Berri's Organic Juices",58996122,"Red Head","Orange, beets, carrot, celery, green apple, and strawberry",9.00
4ab995d3f964a520f47f20e3,"Berri's Organic Juices",58996123,"Mango-Tango Smoothie","Mango, pineapple, orange juice, strawberry, and basil",9.00
4ab995d3f964a520f47f20e3,"Berri's Organic Juices",58996124,"Coco-Berri's Smoothie","Raspberry, coconut water, strawberry, banana, blueberry, and honey",9.00
4ab995d3f964a520f47f20e3,"Berri's Organic Juices",58996125,"Green Earth","Pineapple, mango, green apple, lime, mint, cucumber, celery, parsley, spinach, and ginger",9.00
4ab995d3f964a520f47f20e3,"Berri's Organic Juices",58996126,"Create Your Own Combo","Choose up to 5 items from any of the ingredients listed above",9.00
4ab995d3f964a520f47f20e3,"Desserts",58996127,"Desserts","Ask for daily desserts",10.00
4ab995d3f964a520f47f20e3,"Fresh Antipasti",58996128,"Coconut Shrimp","",62.00
4ab995d3f964a520f47f20e3,"Fresh Antipasti",58996129,"Calamari Fritti","",65.00
4ab995d3f964a520f47f20e3,"Fresh Antipasti",58996130,"Spinach Artichoke Dip","",42.00
4ab995d3f964a520f47f20e3,"Fresh Antipasti",58996131,"Grilled Chicken Sandwich","",52.00
4ab995d3f964a520f47f20e3,"Fresh Antipasti",58996132,"Bruschetta","",26.00
4ab995d3f964a520f47f20e3,"Fresh Antipasti",58996133,"Roasted Vegetables","",32.00
4ab995d3f964a520f47f20e3,"Fresh Antipasti",58996134,"Chicken Tenders","",62.00
4ab995d3f964a520f47f20e3,"Insalata",58996135,"Chicken Caesar Salad","",63.00
4ab995d3f964a520f47f20e3,"Insalata",58996136,"Fresh Greens Salad","",32.00
4ab995d3f964a520f47f20e3,"Insalata",58996137,"Exotica Salad","",58.00
4ab995d3f964a520f47f20e3,"Insalata",58996138,"Greek Salad","",46.00
4ab995d3f964a520f47f20e3,"Insalata",58996139,"Berri's Beet Salad","",64.00
4ab995d3f964a520f47f20e3,"Insalata",58996140,"Caprese Salad","",52.00
4ab995d3f964a520f47f20e3,"Insalata",58996141,"Chopped Salad","",52.00
4ab995d3f964a520f47f20e3,"Insalata",58996142,"Fresh Fruit Salad","",46.00
4ab995d3f964a520f47f20e3,"Insalata",58996143,"Garlic Bread Tray","",18.00
4ab995d3f964a520f47f20e3,"Zuppa Della Casa",58996144,"Garden Vegetable Soup","",32.00
4ab995d3f964a520f47f20e3,"Zuppa Della Casa",58996145,"Tomato Soup","",32.00
4ab995d3f964a520f47f20e3,"Zuppa Della Casa",58996146,"Mediterranean Cioppino Soup","",68.00
4ab995d3f964a520f47f20e3,"Zuppa Della Casa",58996147,"Stracciatella Soup","",32.00
4ab995d3f964a520f47f20e3,"Desserts",58996148,"Tiramisu","",52.00
4ab995d3f964a520f47f20e3,"Entrées",58996149,"Chicken Linguine","",68.00
4ab995d3f964a520f47f20e3,"Entrées",58996150,"Chicken Parmigiana","",88.00
4ab995d3f964a520f47f20e3,"Entrées",58996151,"Chicken Piccata","",94.00
4ab995d3f964a520f47f20e3,"Entrées",58996152,"Chicken Marsala","",88.00
4ab995d3f964a520f47f20e3,"Entrées",58996153,"Penne Chicken Broccoli","",76.00
4ab995d3f964a520f47f20e3,"Entrées",58996154,"Spaghetti & Meatballs","",70.00
4ab995d3f964a520f47f20e3,"Entrées",58996155,"Fettuccine Alfredo","",65.00
4ab995d3f964a520f47f20e3,"Entrées",58996156,"Seafood Fettuccine","",84.00
4ab995d3f964a520f47f20e3,"Entrées",58996157,"Pasta Pomodoro","",58.00
4ab995d3f964a520f47f20e3,"Entrées",58996158,"Pollo Caprese","",88.00
4ab995d3f964a520f47f20e3,"Entrées",58996159,"Rigatoni Salsiccia","",73.00
4ab995d3f964a520f47f20e3,"Entrées",58996160,"Bowtie Primavera","",63.00
4ab995d3f964a520f47f20e3,"Entrées",58996161,"Lobster Ravioli","",84.00
4ab995d3f964a520f47f20e3,"Entrées",58996162,"Risotto Porcini Mushroom","",73.00
4ab995d3f964a520f47f20e3,"Entrées",58996163,"Risotto Jambalaya","",88.00
4ab995d3f964a520f47f20e3,"Entrées",58996164,"Cheese Tortellini in Pink Sauce","",80.00
4ab995d3f964a520f47f20e3,"Entrées",58996165,"Angel Hair Neptune","",70.00
4ab995d3f964a520f47f20e3,"Entrées",58996166,"Honey Balsamic Chicken","",88.00
4ab995d3f964a520f47f20e3,"Entrées",58996167,"Lasagna (Beef, Chicken, Or Veggie)","",73.00
4ab995d3f964a520f47f20e3,"Entrées",58996168,"Eggplant Parmigiana","",76.00
4ab995d3f964a520f47f20e3,"Entrées",58996169,"Tuscan Salmon","",94.00
4ab995d3f964a520f47f20e3,"Entrées",58996170,"Scallops and Sole","",88.00
4ab995d3f964a520f47f20e3,"Entrées",58996171,"New York Steak","",99.00
4ab995d3f964a520f47f20e3,"Sides",58996172,"Mashed Potatoes","",26.00
4ab995d3f964a520f47f20e3,"Sides",58996173,"French Fries Or Sweet Potato Fries","",23.00
4ab995d3f964a520f47f20e3,"Sides",58996174,"Handmade Meatballs","",32.00
4ab995d3f964a520f47f20e3,"Sides",58996175,"Macaroni & Cheese","",33.00
4ab995d3f964a520f47f20e3,"Sides",58996176,"Mixed Vegetables (Steamed Or Sautéed)","",26.00
4ab995d3f964a520f47f20e3,"Sides",58996177,"Broccoli (Steamed Or Sautéed)","",23.00
4ab995d3f964a520f47f20e3,"Sides",58996178,"Spinach","",22.00
4ab995d3f964a520f47f20e3,"Sides",58996179,"Asparagus","",23.00
4ab995d3f964a520f47f20e3,"Sides",58996180,"Green Beans","",22.00
4ab995d3f964a520f47f20e3,"Sides",58996181,"Ratatouille","",39.00
4ab995d3f964a520f47f20e3,"Sides",58996182,"Mechouia","",26.00
4b463a60f964a520bc1a26e3,"Appetizers",34611902,"Hummus Or Baba Ghanouj","",25.00
4b463a60f964a520bc1a26e3,"Appetizers",34611903,"Grape Leaves","Half tray (24 pcs) , full tray (48 pcs) .",30.00
4b463a60f964a520bc1a26e3,"Appetizers",34611904,"Garlic Lebneh","",25.00
4b463a60f964a520bc1a26e3,"Appetizers",34611905,"Spinach Pie","Half tray (24pcs) and full tray (48pcs) .",24.00
4b463a60f964a520bc1a26e3,"Appetizers",34611906,"Falafel","Half tray (24pcs) , full tray (48pcs) .",24.00
4b463a60f964a520bc1a26e3,"Salads and Soup",34611907,"Fatoush Salad (Chef Salad)","",25.00
4b463a60f964a520bc1a26e3,"Salads and Soup",34611908,"Greek Salad","",20.00
4b463a60f964a520bc1a26e3,"Salads and Soup",34611909,"Milano Chicken Salad","",25.00
4b463a60f964a520bc1a26e3,"Salads and Soup",34611910,"Tabouli Salad","",30.00
4b463a60f964a520bc1a26e3,"Salads and Soup",34611911,"Spinach Salad","",25.00
4b463a60f964a520bc1a26e3,"Salads and Soup",34611912,"Chicken Caesar Salad","",25.00
4b463a60f964a520bc1a26e3,"Meiterranean Platters",34612099,"Beef Shawarma","Tender lean beef and spices served with rice and tartar.",90.00
4b463a60f964a520bc1a26e3,"Meiterranean Platters",34612100,"Beef Kabob","Juicy tender beef served with rice.",90.00
4b463a60f964a520bc1a26e3,"Meiterranean Platters",34612101,"Kafta","Parsley flavored beef.",69.99
4b463a60f964a520bc1a26e3,"Meiterranean Platters",34612102,"Chicken Shawarma","Chicken in a garlic sauce-served with rice.",59.99
4b463a60f964a520bc1a26e3,"Meiterranean Platters",34612103,"Chicken Kabob","Moist seasoned chicken served with rice and garlic sauce.",59.99
4b463a60f964a520bc1a26e3,"Meiterranean Platters",34612104,"Shrimp Kabob","Moist seasoned shrimp served with rice and sauce.",100.00
4b463a60f964a520bc1a26e3,"Pasta",34612105,"Chicken Parmesan Pasta","",44.95
4b463a60f964a520bc1a26e3,"Pasta",34612106,"Pasta Alfredo with Chicken","",44.95
4b463a60f964a520bc1a26e3,"Panini",34612107,"Chicken Parmesan Panini","",42.00
4b463a60f964a520bc1a26e3,"Panini",34612108,"Chicken Panini","",42.00
4b463a60f964a520bc1a26e3,"Panini",34612109,"Veggie Delight Panini*","",42.00
4b463a60f964a520bc1a26e3,"Panini",34612110,"Philly Steak and Cheese Panini","",42.00
4b463a60f964a520bc1a26e3,"Panini",34612111,"Tuna Panini","",42.00
4b463a60f964a520bc1a26e3,"Wraps",34612146,"Beef Shawarma Wrap","",48.00
4b463a60f964a520bc1a26e3,"Wraps",34612147,"Kafta Wrap","",42.00
4b463a60f964a520bc1a26e3,"Wraps",34612148,"Chicken Kabob Wrap","",42.00
4b463a60f964a520bc1a26e3,"Wraps",34612149,"Chicken Shawarma Wrap","",42.00
4b463a60f964a520bc1a26e3,"Wraps",34612150,"Beef Kabob Wrap","",48.00
4b463a60f964a520bc1a26e3,"Wraps",34612151,"Falafel Wrap","",42.00
4b463a60f964a520bc1a26e3,"Pi Mezza",34611553,"Hummus","Ground garbanzo beans with garlic, lemon juice and special PI seasonings.",7.00
4b463a60f964a520bc1a26e3,"Pi Mezza",34611559,"Baba Ganouj","Finely minced eggplant with tahini sauce and PI seasonings.",7.00
4b463a60f964a520bc1a26e3,"Pi Mezza",34611554,"Grape Leaves","Stuffed with rice, tomato, parsley and PI seasoning.",8.50
4b463a60f964a520bc1a26e3,"Pi Mezza",34611560,"Tomato Feta","Feta cheese with tomatoes, olive oil and PI seasonings.",9.00
4b463a60f964a520bc1a26e3,"Pi Mezza",34611561,"Garlic Labneh","Kaffir cheese with garlic sauce, dry mint and olive oil.",7.50
4b463a60f964a520bc1a26e3,"Pi Mezza",34611555,"Makanik","Fried baby beef sausage mixed with nuts and PI spices.",9.00
4b463a60f964a520bc1a26e3,"Pi Mezza",34611556,"Spinach Pie","Fillodough stuffed with spinach, onions and PI seasonings.",8.00
4b463a60f964a520bc1a26e3,"Pi Mezza",63085222,"Sambousik","Your choice of deep fried meat or cheese pie.",8.00
4b463a60f964a520bc1a26e3,"Pi Mezza",34611562,"Cheese Pie","Pie covered with melted mozzarella cheese, parsley and garlic.",8.00
4b463a60f964a520bc1a26e3,"Pi Mezza",34611558,"Zaatar Pie","Thyme herbs mixed with sesame seeds and olive oil.",6.00
4b463a60f964a520bc1a26e3,"Pi Mezza",34611557,"Kafta Spread Arayes","Pita filled with parsley flavored beef and PI seasonings.",8.00
4b463a60f964a520bc1a26e3,"Pi Mezza",34611563,"Falafel","Ground fava beans mixed with garbanzo and PI seasonings.",6.50
4b463a60f964a520bc1a26e3,"Pi Mezza",63085223,"Fries","Thick flavored potato cutlets served with ketchup.",6.00
4b463a60f964a520bc1a26e3,"Pi Mezza",63085224,"Pi Mezza Mix","Choose any four PI appetizers.",28.00
4b463a60f964a520bc1a26e3,"Pi Mezza",63085225,"Pi Vegi Plate Mezza","Green olive, cucumber, tomato and mint.",5.50
4b463a60f964a520bc1a26e3,"Soups and Salads",34611564,"Lentil Soup","Homemade pureed lentils and PI seasonings.",5.00
4b463a60f964a520bc1a26e3,"Soups and Salads",63085226,"Soup De Jour","",6.00
4b463a60f964a520bc1a26e3,"Soups and Salads",34611565,"Tabouli","Chopped parsley with onions, tomatoes and special PI dressing.",8.00
4b463a60f964a520bc1a26e3,"Soups and Salads",34611569,"Fatoush","Lettuce, cucumbers, parsley, onions and tomatoes in rich traditional fatroush dressing.",11.00
4b463a60f964a520bc1a26e3,"Soups and Salads",63085227,"Falafel Salad","Falafel / Parsley, tomatoe, and house dressing.",9.00
4b463a60f964a520bc1a26e3,"Soups and Salads",34611566,"Chicken Caesar Salad","Romaine hearts with croutons, parmesan cheese, Caesar dressing and grilled chicken breast.",12.00
4b463a60f964a520bc1a26e3,"Soups and Salads",34611570,"Milano Chicken Salad","Baby mix on a bed of romaine with red pepper, tomatoes, penne and house vinaigrette.",12.00
4b463a60f964a520bc1a26e3,"Soups and Salads",34611567,"Greek Salad","Pie covered with melted mozzarella cheese, parsley and garlic.",11.00
4b463a60f964a520bc1a26e3,"Soups and Salads",34611571,"Tuna Salad","Tuna served on Romaine lettuce, tomatoes, cucumbers, crotons, corn with PI Special dressing.",11.00
4b463a60f964a520bc1a26e3,"Pita Wraps",34611572,"Beef Shawarma","Lean beef slices, tahini, parsley, and tomatoes inside a hot pita.",13.00
4b463a60f964a520bc1a26e3,"Pita Wraps",34611575,"Chicken Shawarma","Chicken cutlets with garlic sauce, pickles, and tomatoes.",13.00
4b463a60f964a520bc1a26e3,"Pita Wraps",34611573,"Beef Kabob","Wrapped pita with hummus, tomatoes and tahini.",13.00
4b463a60f964a520bc1a26e3,"Pita Wraps",34611576,"Chicken Kabob","Pita stuffed with tender chicken, garlic sauce and pickles.",13.00
4b463a60f964a520bc1a26e3,"Pita Wraps",34611574,"Falafel","Wrapped pita with tahini sauce and tomatoes.",13.00
4b463a60f964a520bc1a26e3,"Pita Wraps",34611577,"Kafta","Kafta in pita with hummus and tomatoes.",13.00
4b463a60f964a520bc1a26e3,"Panini",34611628,"Philly Steak Panini","Thin slices of lean beef with sauted onions and mushrooms topped with cheese and Italian dressing.",13.50
4b463a60f964a520bc1a26e3,"Panini",34611632,"Chicken Sub Panini","Chicken breast with mayo, cheese, lettuce, tomatoes and Italian dressing.",13.50
4b463a60f964a520bc1a26e3,"Panini",34611629,"Garlic Chicken Panini","Garlic sauce with chicken breast and pickles.",13.50
4b463a60f964a520bc1a26e3,"Panini",34611633,"Chicken Parmesan Panini","Chicken breast topped with marinara sauce and melted cheese.",13.50
4b463a60f964a520bc1a26e3,"Panini",34611630,"Tuna Melt Panini","Albacore tuna with mayo, onions, lettuce, tomatoes, cheese and Italian dressing.",13.50
4b463a60f964a520bc1a26e3,"Panini",34611634,"Tomato Feta Panini","Feta cheese, tomatoes, herbs and black olives.",13.50
4b463a60f964a520bc1a26e3,"Panini",34611631,"Italian Cold Cut Panini","Pepperoni, mortadella, bacon, mayo, lettuce, tomatoes, cheese and Italian dressing.",13.50
4b463a60f964a520bc1a26e3,"Pasta",34611648,"Chicken Parmesan Pasta","Penne pasta with garlic, marinara, parmesan cheese and chicken breast.",13.50
4b463a60f964a520bc1a26e3,"Pasta",34611649,"Chicken Alfredo Pasta","Penne pasta with creamy sauce, mushroom and chicken breast.",13.50
4b463a60f964a520bc1a26e3,"Pizza",34611855,"Tomato Feta","",14.00
4b463a60f964a520bc1a26e3,"Pizza",34611861,"Bbq Chicken","",16.00
4b463a60f964a520bc1a26e3,"Pizza",34611857,"Killer","",16.00
4b463a60f964a520bc1a26e3,"Pizza",34611858,"Hawaiian","",14.00
4b463a60f964a520bc1a26e3,"Pizza",34611863,"Spinach Feta","",16.00
4b463a60f964a520bc1a26e3,"Pizza",63085228,"Pi Shawarma","",17.00
4b463a60f964a520bc1a26e3,"Calzones",34611887,"Deluxe Calzone","Pepperoni, sausage, onion, mushroom, olive, mozzarella and ricotta cheese.",13.50
4b463a60f964a520bc1a26e3,"Calzones",34611889,"Veggie Calzone","Mushroom, onion, bell pepper, olive mozzarella and ricotta cheese.",13.50
4b463a60f964a520bc1a26e3,"Calzones",34611888,"Bbq Chicken Calzone","BBQ chicken, onion, mozzarella and ricotta cheese.",13.50
4b463a60f964a520bc1a26e3,"Mediterranean Platters",34611635,"Beef Shawarma","Tender lean beef and spice served with tahini, rice salad and hummus.",16.50
4b463a60f964a520bc1a26e3,"Mediterranean Platters",34611642,"Chicken Shawarma","Chicken cutlet in garlic sauce served with rice, salad and hummus.",15.50
4b463a60f964a520bc1a26e3,"Mediterranean Platters",34611636,"Beef Kabob","Juicy tender beef served with rice, salad and hummus.",16.50
4b463a60f964a520bc1a26e3,"Mediterranean Platters",34611643,"Chicken Kabob","Moist seasoned chicken served with rice, salad and garlic sauce.",16.50
4b463a60f964a520bc1a26e3,"Mediterranean Platters",34611637,"Kafta Lula Kabob","Parsley flavored ground beef with spices served with rice and salad.",15.00
4b463a60f964a520bc1a26e3,"Mediterranean Platters",34611641,"Kebbeh","Crushed wheat mixed with ground beef, nuts, and spices. Served with salad, hummus, rice and yogurt sauce.",18.00
4b463a60f964a520bc1a26e3,"Mediterranean Platters",34611644,"Kafta Chicken","Parsley flavored ground chicken with spices served with rice and salad.",14.50
4b463a60f964a520bc1a26e3,"Mediterranean Platters",34611638,"Flavored Chicken Breast","Tender chicken breast served with salad, rice and garlic sauce.",16.50
4b463a60f964a520bc1a26e3,"Mediterranean Platters",34611645,"Falafel Delight","Fresh falafel served with hummus, tartar and salad.",13.50
4b463a60f964a520bc1a26e3,"Mediterranean Platters",34611639,"Veggie Delight","Hummus, Baba ganoug, grape leaves, spinach pie, falafel with salad and tahini sauce.",15.00
4b463a60f964a520bc1a26e3,"Mediterranean Platters",34611646,"Kafta Circles","Fried kafta served on a bed of lettuce, with salad and baked wedges.",15.00
4b463a60f964a520bc1a26e3,"Mediterranean Platters",34611640,"Pi Mini Feast","Chicken kabob, beef kabob and kafta served with rice salad and hummus.",20.00
4b463a60f964a520bc1a26e3,"Mediterranean Platters",34611647,"Shrimp Kabob","8 pcs of seasoned grilled jumbo shrimps served with rice, hummus, salad, lemon and sauce.",18.00
4b463a60f964a520bc1a26e3,"Mediterranean Platters",63085229,"Ultimate Pi Combo","A combination of 8 skewers of chicken and beef kabob, chicken and beef kafta, chicken and beef shawarma, served with rice.",55.00
4b463a60f964a520bc1a26e3,"Desserts",34611893,"Baklava 2 Pc","",6.00
4b463a60f964a520bc1a26e3,"Desserts",34611891,"Outhmalia","",6.00
4b463a60f964a520bc1a26e3,"Desserts",34611894,"Kenafeh","",6.00
4b463a60f964a520bc1a26e3,"Desserts",63085230,"Ashta Be Assal","",6.00
4b463a60f964a520bc1a26e3,"Desserts",34611890,"Cheese Cake","",5.00
4b463a60f964a520bc1a26e3,"Desserts",34611892,"Chocolate Mousse","",5.00
4b463a60f964a520bc1a26e3,"Cold",63085231,"Soft Drinks","",2.50
4b463a60f964a520bc1a26e3,"Cold",63085232,"Mineral Water","",2.00
4b463a60f964a520bc1a26e3,"Cold",63085233,"Jaalab","",3.00
4b463a60f964a520bc1a26e3,"Cold",63085234,"Ice Tea / Lemonade","",3.00
4b463a60f964a520bc1a26e3,"Cold",63085235,"Sparkling H2O","",3.00
4b463a60f964a520bc1a26e3,"Cold",63085236,"Orangina","",3.00
4b463a60f964a520bc1a26e3,"Hot",63085237,"Hot Tea","",3.00
4b463a60f964a520bc1a26e3,"Hot",63085238,"Coffee-Cappuccino","",4.00
4b463a60f964a520bc1a26e3,"Hot",63085239,"Beirut Coffee","",3.00
4b463a60f964a520bc1a26e3,"Hot",63085240,"Nescafe","",3.00
4b463a60f964a520bc1a26e3,"Hot",63085241,"Coffee-Latte","",4.00
4b463a60f964a520bc1a26e3,"Lebanese Beer and Wine",63085242,"Beer","",5.00
4b463a60f964a520bc1a26e3,"Lebanese Beer and Wine",63085243,"Wine","",7.00
4b7d83a2f964a5209fc32fe3,"Salads & Appetizers",93596212,"The Blvd's Signature Warmed Bread","Homemade — parmesan & pesto",9.00
4b7d83a2f964a5209fc32fe3,"Salads & Appetizers",93596213,"Lobster Caprese Salad","Aged balsamic vinegar, cherry mozzarella & cherry heirloom tomato, herb & tomato water",28.00
4b7d83a2f964a5209fc32fe3,"Salads & Appetizers",93596214,"Charred Octopus & Arugula Salad","Smoked paprika, marcona almonds, pequillo pepper hummus, sherry vinaigrette",26.00
4b7d83a2f964a5209fc32fe3,"Salads & Appetizers",93596215,"Tuna Nicoise Salad","Baked pee wee potatoes, grean beans, cured olives, warm poached egg, citrus dressing",28.00
4b7d83a2f964a5209fc32fe3,"Salads & Appetizers",93596216,"Grilled Vegetable Terrine","Garlic & herb goat cheese, grilled country bread, mache salad & balsamic pearls",19.00
4b7d83a2f964a5209fc32fe3,"Salads & Appetizers",93596217,"California Coast Mackerel Escabeche","White balsamic vinegar, bottarga, micro vegetables",21.00
4b7d83a2f964a5209fc32fe3,"Salads & Appetizers",93596218,"Watermelon & Feta","Pickled shallots, heirloom cherry tomato, micro mint, persian cucumber",19.00
4b7d83a2f964a5209fc32fe3,"Salads & Appetizers",93596219,"Soupe De Poisson Provençale","Gruyère croutons & rouille",19.00
4b7d83a2f964a5209fc32fe3,"Salads & Appetizers",93596220,"Falafel Croquettes","Pickled persian cucumber, meyer lemon yogurt, spicy red pepper hummus, mint",17.00
4b7d83a2f964a5209fc32fe3,"Salads & Appetizers",93596221,"Heirloom Tomato Carpaccio","Tomato & olive tartar, basil seeds, smoked salt",18.00
4b7d83a2f964a5209fc32fe3,"Salads & Appetizers",93596222,"Veal Tonnato","Caper berries, endives, ricotta salata, sundried tomato, pea tendrils",21.00
4b7d83a2f964a5209fc32fe3,"Pastas & Entrées",93596223,"Seafood Risotto","Calamari, scallop, lobster, clams, saffron, fresh peas, baby basil",44.00
4b7d83a2f964a5209fc32fe3,"Pastas & Entrées",93596224,"Fresh Egg Bucatini Pasta","Duck proscuitto, bellwether ricotta, marinated peppers, toasted pine nuts, fresh oregano, egg yolk",33.00
4b7d83a2f964a5209fc32fe3,"Pastas & Entrées",93596225,"Porcini Mushroom Ravioli","Caramelized cippolini onion, grilled radicchio, smoked tomato sauce, baby sorrel",35.00
4b7d83a2f964a5209fc32fe3,"Pastas & Entrées",93596226,"Branzino En Papillote","Braised fennel, preserved lemon, artichokes heart, pernod nage",38.00
4b7d83a2f964a5209fc32fe3,"Pastas & Entrées",93596227,"Grilled Sea Bream","Pipperade, squash blossom fritter, tapenade",39.00
4b7d83a2f964a5209fc32fe3,"Pastas & Entrées",93596228,"Braised Jidori Chicken","Preserved lemons, green olives, sweet potato hash",36.00
4b7d83a2f964a5209fc32fe3,"Pastas & Entrées",93596229,"Sumac Crusted Lamb Loin","Golden raisins & pistachio couscous, pomegranate, cumin yogurt",40.00
4b7d83a2f964a5209fc32fe3,"Pastas & Entrées",93596230,"Black Wagyu Beef Ny Striploin","Includes any two sides dishes",58.00
